timestamp,src_ip,dst_ip,port,protocol,bytes
2025-03-01 23:13:00,10.0.0.14,142.250.74.14,53,UDP,132956
2025-03-01 17:25:00,10.0.0.19,188.166.10.4,3389,UDP,1122348
2025-03-02 09:35:00,10.0.0.18,10.0.1.20,445,TCP,1107312
2025-03-01 08:44:00,10.0.0.11,10.0.1.10,3389,TCP,1171488
2025-03-01 22:20:00,10.0.0.13,45.33.12.8,22,TCP,513240
2025-03-01 21:40:00,10.0.0.12,10.0.1.10,22,TCP,552182
2025-03-02 03:35:00,10.0.1.50,10.0.1.20,80,TCP,570655
2025-03-02 00:11:00,10.0.0.13,10.0.1.40,53,TCP,449525
2025-03-03 05:18:00,10.0.0.15,103.25.56.10,445,UDP,495795
2025-03-02 23:34:00,10.0.1.40,103.25.56.10,80,UDP,1175899
2025-03-03 00:22:00,10.0.0.15,142.250.74.14,3389,TCP,1185444
2025-03-02 07:32:00,10.0.0.14,45.33.12.8,53,TCP,1354845
2025-03-01 11:57:00,10.0.0.18,10.0.1.10,3389,TCP,1456106
2025-03-02 13:02:00,10.0.0.17,103.25.56.10,22,UDP,70897
2025-03-03 08:58:00,10.0.0.20,142.250.74.14,445,UDP,684429
2025-03-01 14:50:00,10.0.0.20,10.0.1.20,445,TCP,1008997
2025-03-03 04:49:00,10.0.0.13,188.166.10.4,3389,TCP,126810
2025-03-01 22:56:00,10.0.0.16,10.0.1.30,80,TCP,1091315
2025-03-01 11:19:00,10.0.1.50,10.0.1.50,3389,TCP,117734
2025-03-03 07:56:00,10.0.0.12,188.166.10.4,22,UDP,1074078
2025-03-02 09:35:00,10.0.0.11,10.0.1.40,53,UDP,1080534
2025-03-02 17:51:00,10.0.0.20,185.222.100.8,3389,UDP,233289
2025-03-01 23:44:00,10.0.1.50,10.0.1.30,53,TCP,101137
2025-03-01 22:58:00,10.0.0.20,188.166.10.4,443,UDP,1029415
2025-03-02 22:38:00,10.0.0.23,91.203.5.21,443,UDP,1330154
2025-03-02 11:10:00,10.0.1.10,10.0.1.10,445,TCP,940045
2025-03-03 00:28:00,10.0.1.40,188.166.10.4,3389,TCP,1187956
2025-03-01 17:26:00,10.0.0.17,10.0.1.40,3389,UDP,141931
2025-03-01 20:55:00,10.0.0.18,91.203.5.21,445,UDP,1497958
2025-03-02 21:28:00,10.0.0.12,10.0.1.10,80,UDP,668460
2025-03-02 05:20:00,10.0.1.40,10.0.1.20,443,UDP,84273
2025-03-02 13:45:00,10.0.0.22,103.25.56.10,80,TCP,535404
2025-03-01 19:59:00,10.0.0.22,10.0.1.20,53,TCP,1349915
2025-03-01 18:07:00,10.0.0.13,188.166.10.4,80,UDP,909258
2025-03-03 08:10:00,10.0.0.16,10.0.1.50,80,UDP,641858
2025-03-01 22:54:00,10.0.0.21,10.0.1.20,22,TCP,1439937
2025-03-03 04:04:00,10.0.0.13,10.0.1.10,445,UDP,140041
2025-03-02 13:26:00,10.0.0.20,45.33.12.8,445,TCP,556640
2025-03-01 20:49:00,10.0.1.20,10.0.1.50,443,UDP,374549
2025-03-02 11:39:00,10.0.0.19,103.25.56.10,53,TCP,669886
2025-03-02 08:05:00,10.0.0.12,10.0.1.50,443,UDP,933567
2025-03-01 20:24:00,10.0.0.15,10.0.1.10,3389,UDP,1279231
2025-03-03 06:02:00,10.0.1.40,188.166.10.4,53,UDP,1048200
2025-03-03 01:50:00,10.0.0.13,10.0.1.20,80,UDP,133408
2025-03-01 20:57:00,10.0.0.15,10.0.1.50,53,TCP,1212941
2025-03-03 02:39:00,10.0.0.18,10.0.1.50,445,TCP,686568
2025-03-02 15:17:00,10.0.1.30,142.250.74.14,53,UDP,90669
2025-03-02 18:06:00,10.0.0.15,188.166.10.4,445,UDP,30442
2025-03-02 12:17:00,10.0.0.20,10.0.1.10,22,UDP,125030
2025-03-01 10:02:00,10.0.0.18,10.0.1.20,3389,TCP,1050700
2025-03-02 20:34:00,10.0.1.30,185.222.100.8,3389,TCP,1009147
2025-03-02 13:37:00,10.0.0.12,10.0.1.40,443,TCP,1466292
2025-03-01 09:49:00,10.0.0.10,185.222.100.8,22,UDP,417654
2025-03-02 06:04:00,10.0.0.22,91.203.5.21,80,UDP,603526
2025-03-02 01:45:00,10.0.0.12,142.250.74.14,3389,UDP,1349228
2025-03-01 15:37:00,10.0.0.11,103.25.56.10,80,UDP,1121694
2025-03-02 03:32:00,10.0.0.22,10.0.1.20,3389,UDP,1106240
2025-03-02 13:13:00,10.0.1.30,10.0.1.30,3389,UDP,476704
2025-03-02 03:54:00,10.0.0.22,91.203.5.21,53,TCP,572807
2025-03-03 01:46:00,10.0.0.23,142.250.74.14,22,TCP,128458
2025-03-02 01:40:00,10.0.0.19,188.166.10.4,443,UDP,120213
2025-03-01 23:56:00,10.0.0.12,10.0.1.10,443,UDP,557825
2025-03-02 14:45:00,10.0.0.20,103.25.56.10,53,TCP,650165
2025-03-02 05:08:00,10.0.0.22,10.0.1.40,80,UDP,558062
2025-03-02 23:44:00,10.0.0.13,10.0.1.20,22,UDP,1025737
2025-03-03 05:03:00,10.0.0.19,45.33.12.8,443,UDP,1157011
2025-03-03 02:40:00,10.0.0.21,10.0.1.30,445,TCP,1104201
2025-03-01 16:41:00,10.0.0.23,10.0.1.20,443,UDP,1003579
2025-03-01 10:46:00,10.0.0.19,10.0.1.10,445,TCP,238232
2025-03-03 02:00:00,10.0.0.21,185.222.100.8,22,TCP,1401734
2025-03-01 12:36:00,10.0.1.30,142.250.74.14,53,TCP,172599
2025-03-01 23:26:00,10.0.0.12,10.0.1.30,53,TCP,936201
2025-03-01 11:31:00,10.0.0.15,10.0.1.30,445,TCP,770725
2025-03-02 05:03:00,10.0.0.14,103.25.56.10,80,UDP,1273101
2025-03-02 12:45:00,10.0.1.20,10.0.1.10,445,UDP,1028949
2025-03-03 09:12:00,10.0.0.12,10.0.1.20,443,TCP,742101
2025-03-02 09:43:00,10.0.1.20,103.25.56.10,80,UDP,416272
2025-03-02 06:56:00,10.0.0.18,10.0.1.40,445,TCP,452677
2025-03-02 17:46:00,10.0.0.11,10.0.1.50,53,TCP,3367
2025-03-02 09:35:00,10.0.0.20,10.0.1.40,445,UDP,369765
2025-03-03 08:15:00,10.0.0.23,91.203.5.21,445,TCP,183400
2025-03-02 08:09:00,10.0.0.19,10.0.1.30,443,TCP,1280524
2025-03-03 04:38:00,10.0.1.50,10.0.1.40,80,UDP,1287803
2025-03-01 15:16:00,10.0.0.11,10.0.1.40,443,UDP,917985
2025-03-02 10:05:00,10.0.1.20,188.166.10.4,445,TCP,492394
2025-03-01 21:11:00,10.0.0.14,91.203.5.21,80,TCP,1216482
2025-03-01 21:48:00,10.0.0.18,45.33.12.8,3389,UDP,831099
2025-03-01 11:59:00,10.0.0.12,45.33.12.8,53,TCP,650150
2025-03-01 09:32:00,10.0.1.20,10.0.1.50,53,UDP,1267925
2025-03-02 18:13:00,10.0.0.17,10.0.1.10,445,TCP,823717
2025-03-03 06:02:00,10.0.0.13,10.0.1.50,3389,UDP,866433
2025-03-03 01:31:00,10.0.0.10,45.33.12.8,53,TCP,783800
2025-03-02 10:45:00,10.0.0.23,91.203.5.21,3389,UDP,630981
2025-03-03 09:27:00,10.0.0.20,10.0.1.50,3389,UDP,1298768
2025-03-02 16:07:00,10.0.0.15,142.250.74.14,80,TCP,559467
2025-03-03 07:07:00,10.0.1.30,10.0.1.30,443,TCP,1406601
2025-03-03 07:23:00,10.0.1.10,185.222.100.8,443,UDP,1021857
2025-03-01 11:45:00,10.0.1.30,142.250.74.14,22,TCP,1453136
2025-03-01 13:15:00,10.0.1.30,188.166.10.4,443,UDP,885218
2025-03-02 13:33:00,10.0.1.10,10.0.1.20,22,UDP,316449
2025-03-02 03:25:00,10.0.0.12,91.203.5.21,53,UDP,1276444
2025-03-03 08:48:00,10.0.0.11,91.203.5.21,53,UDP,1056078
2025-03-01 08:24:00,10.0.1.10,10.0.1.50,445,UDP,335808
2025-03-01 13:47:00,10.0.1.10,10.0.1.30,443,TCP,66774
2025-03-03 05:19:00,10.0.0.10,188.166.10.4,22,TCP,1320100
2025-03-01 13:21:00,10.0.0.23,10.0.1.40,445,UDP,470806
2025-03-02 05:55:00,10.0.0.20,185.222.100.8,445,UDP,1117470
2025-03-01 22:37:00,10.0.1.20,10.0.1.40,80,TCP,1233727
2025-03-02 19:24:00,10.0.1.40,45.33.12.8,80,TCP,274283
2025-03-03 08:36:00,10.0.0.12,45.33.12.8,53,TCP,959421
2025-03-02 19:13:00,10.0.0.22,91.203.5.21,53,TCP,951639
2025-03-03 05:00:00,10.0.0.10,10.0.1.10,22,UDP,1155894
2025-03-02 00:21:00,10.0.0.13,188.166.10.4,80,TCP,49552
2025-03-02 03:22:00,10.0.0.20,45.33.12.8,443,UDP,863908
2025-03-02 06:26:00,10.0.0.19,91.203.5.21,80,TCP,1147113
2025-03-03 09:42:00,10.0.0.17,185.222.100.8,80,TCP,1153195
2025-03-03 05:59:00,10.0.0.23,103.25.56.10,22,TCP,1280386
2025-03-01 23:38:00,10.0.1.10,10.0.1.30,443,TCP,388516
2025-03-01 15:37:00,10.0.1.30,10.0.1.20,53,TCP,1338764
2025-03-02 13:33:00,10.0.0.19,10.0.1.20,22,TCP,838429
2025-03-01 13:39:00,10.0.0.11,10.0.1.20,443,TCP,882547
2025-03-02 14:32:00,10.0.1.20,45.33.12.8,80,UDP,142319
2025-03-02 02:35:00,10.0.0.21,10.0.1.10,80,UDP,379979
2025-03-01 16:18:00,10.0.1.50,45.33.12.8,443,TCP,355736
2025-03-02 18:17:00,10.0.0.13,10.0.1.10,3389,UDP,303147
2025-03-01 14:09:00,10.0.0.20,10.0.1.20,53,TCP,1305142
2025-03-02 13:48:00,10.0.0.14,103.25.56.10,22,UDP,640829
2025-03-01 17:05:00,10.0.0.11,10.0.1.40,53,UDP,1027238
2025-03-02 01:32:00,10.0.1.30,188.166.10.4,443,TCP,963279
2025-03-02 12:59:00,10.0.0.22,10.0.1.50,3389,UDP,1494364
2025-03-02 12:57:00,10.0.0.12,10.0.1.30,53,TCP,1407681
2025-03-01 09:54:00,10.0.1.30,10.0.1.10,22,TCP,846570
2025-03-01 16:48:00,10.0.0.22,10.0.1.20,443,UDP,410088
2025-03-02 19:57:00,10.0.0.19,185.222.100.8,80,TCP,149588
2025-03-02 04:31:00,10.0.0.15,10.0.1.20,443,TCP,836856
2025-03-03 06:41:00,10.0.0.18,10.0.1.30,53,TCP,598442
2025-03-01 20:57:00,10.0.0.23,188.166.10.4,3389,UDP,885700
2025-03-01 12:19:00,10.0.0.15,185.222.100.8,445,UDP,787352
2025-03-03 05:05:00,10.0.0.15,10.0.1.20,22,TCP,621794
2025-03-02 05:41:00,10.0.0.23,10.0.1.40,3389,TCP,1132551
2025-03-02 01:44:00,10.0.0.22,185.222.100.8,53,TCP,1053760
2025-03-01 16:38:00,10.0.1.50,10.0.1.20,53,UDP,185715
2025-03-01 18:18:00,10.0.1.20,45.33.12.8,445,TCP,551472
2025-03-02 21:56:00,10.0.0.21,10.0.1.30,3389,TCP,894158
2025-03-03 09:52:00,10.0.0.16,10.0.1.50,443,TCP,578006
2025-03-02 13:33:00,10.0.0.13,45.33.12.8,443,TCP,1314164
2025-03-03 07:30:00,10.0.0.12,185.222.100.8,443,UDP,602151
2025-03-02 08:50:00,10.0.0.14,10.0.1.20,3389,TCP,1410447
2025-03-01 13:55:00,10.0.0.17,10.0.1.30,445,UDP,761610
2025-03-02 17:18:00,10.0.0.13,10.0.1.10,445,TCP,1312956
2025-03-01 19:52:00,10.0.0.22,91.203.5.21,22,UDP,1464838
2025-03-02 19:03:00,10.0.1.30,10.0.1.30,445,TCP,98645
2025-03-03 07:54:00,10.0.1.10,45.33.12.8,443,UDP,1023426
2025-03-01 19:07:00,10.0.0.21,10.0.1.10,53,TCP,495848
2025-03-02 16:29:00,10.0.0.17,103.25.56.10,53,TCP,844623
2025-03-02 01:25:00,10.0.1.40,185.222.100.8,53,TCP,1030425
2025-03-01 23:33:00,10.0.1.50,45.33.12.8,53,TCP,579527
2025-03-02 03:26:00,10.0.0.14,10.0.1.20,3389,UDP,330535
2025-03-01 11:39:00,10.0.0.22,188.166.10.4,443,TCP,995352
2025-03-02 08:22:00,10.0.0.12,45.33.12.8,53,TCP,1487759
2025-03-02 13:10:00,10.0.0.14,45.33.12.8,22,TCP,1314677
2025-03-02 09:16:00,10.0.0.21,103.25.56.10,445,UDP,345002
2025-03-03 07:50:00,10.0.0.13,10.0.1.10,443,UDP,641991
2025-03-02 20:57:00,10.0.1.10,10.0.1.20,445,UDP,416379
2025-03-01 17:50:00,10.0.0.13,10.0.1.20,22,TCP,1169969
2025-03-02 09:52:00,10.0.0.11,10.0.1.10,3389,TCP,944425
2025-03-02 23:42:00,10.0.1.40,10.0.1.20,445,TCP,856007
2025-03-01 14:37:00,10.0.0.13,188.166.10.4,22,UDP,379800
2025-03-02 17:23:00,10.0.0.13,10.0.1.50,3389,TCP,1091500
2025-03-03 09:01:00,10.0.0.13,91.203.5.21,445,TCP,746353
2025-03-01 17:30:00,10.0.0.15,142.250.74.14,3389,TCP,1441503
2025-03-01 16:25:00,10.0.1.50,10.0.1.30,80,UDP,70465
2025-03-02 21:45:00,10.0.0.19,91.203.5.21,22,TCP,332816
2025-03-03 00:27:00,10.0.1.20,103.25.56.10,3389,TCP,508317
2025-03-01 14:11:00,10.0.0.20,188.166.10.4,445,TCP,1303932
2025-03-01 23:40:00,10.0.0.23,91.203.5.21,443,TCP,623394
2025-03-01 20:45:00,10.0.0.22,45.33.12.8,3389,UDP,1446896
2025-03-02 10:10:00,10.0.1.40,103.25.56.10,3389,TCP,1466947
2025-03-01 21:15:00,10.0.0.13,91.203.5.21,22,UDP,362145
2025-03-02 03:03:00,10.0.0.16,188.166.10.4,3389,UDP,970788
2025-03-03 03:42:00,10.0.0.15,10.0.1.30,22,TCP,210425
2025-03-02 18:59:00,10.0.1.50,142.250.74.14,443,TCP,13280
2025-03-02 11:36:00,10.0.1.50,10.0.1.10,443,UDP,873992
2025-03-01 11:04:00,10.0.0.22,10.0.1.40,80,UDP,201319
2025-03-03 01:21:00,10.0.0.17,10.0.1.40,445,UDP,259268
2025-03-01 11:57:00,10.0.0.20,10.0.1.30,80,UDP,752949
2025-03-01 17:16:00,10.0.0.14,10.0.1.40,80,TCP,137513
2025-03-02 03:38:00,10.0.0.19,142.250.74.14,3389,UDP,1416051
2025-03-01 12:29:00,10.0.0.23,10.0.1.20,3389,TCP,1027562
2025-03-03 00:24:00,10.0.0.22,91.203.5.21,3389,TCP,45136
2025-03-01 21:27:00,10.0.0.11,10.0.1.30,80,TCP,672203
2025-03-03 06:32:00,10.0.0.23,10.0.1.50,3389,UDP,794793
2025-03-02 23:14:00,10.0.0.23,185.222.100.8,445,TCP,997937
2025-03-01 18:53:00,10.0.0.15,10.0.1.30,22,TCP,836722
2025-03-01 08:01:00,10.0.1.20,142.250.74.14,3389,UDP,512882
2025-03-02 15:50:00,10.0.0.22,10.0.1.10,53,TCP,397251
2025-03-02 22:11:00,10.0.0.20,10.0.1.10,53,UDP,1340267
2025-03-02 19:40:00,10.0.0.10,103.25.56.10,445,UDP,749102
2025-03-01 22:18:00,10.0.0.21,10.0.1.50,443,TCP,104507
2025-03-02 19:49:00,10.0.0.22,10.0.1.50,22,TCP,552815
2025-03-02 08:22:00,10.0.0.19,185.222.100.8,53,TCP,1082642
2025-03-02 19:03:00,10.0.0.21,10.0.1.50,443,UDP,1033035
2025-03-02 16:26:00,10.0.0.18,185.222.100.8,53,TCP,731454
2025-03-01 18:36:00,10.0.1.30,10.0.1.20,80,TCP,923061
2025-03-02 05:06:00,10.0.0.13,10.0.1.30,3389,UDP,1366014
2025-03-02 05:30:00,10.0.0.12,45.33.12.8,3389,TCP,807587
2025-03-01 10:39:00,10.0.0.13,142.250.74.14,53,UDP,112627
2025-03-02 04:18:00,10.0.0.22,45.33.12.8,443,TCP,605472
2025-03-02 16:27:00,10.0.0.10,10.0.1.40,53,UDP,1161604
2025-03-02 00:22:00,10.0.0.19,10.0.1.30,22,UDP,918943
2025-03-01 15:31:00,10.0.0.23,45.33.12.8,443,TCP,1451043
2025-03-01 21:29:00,10.0.0.12,142.250.74.14,443,UDP,264776
2025-03-02 03:20:00,10.0.1.30,185.222.100.8,445,TCP,756673
2025-03-01 11:00:00,10.0.0.14,10.0.1.30,80,UDP,1165616
2025-03-01 20:53:00,10.0.0.22,10.0.1.10,443,TCP,1176430
2025-03-01 23:17:00,10.0.0.10,10.0.1.40,22,TCP,134194
2025-03-02 00:46:00,10.0.0.19,45.33.12.8,3389,TCP,106876
2025-03-03 01:21:00,10.0.1.10,10.0.1.30,3389,UDP,792812
2025-03-02 22:22:00,10.0.0.20,10.0.1.40,22,UDP,849127
2025-03-03 00:06:00,10.0.1.10,91.203.5.21,80,TCP,993683
2025-03-02 02:28:00,10.0.1.20,10.0.1.10,22,TCP,781684
2025-03-02 22:39:00,10.0.0.21,10.0.1.30,53,UDP,554001
2025-03-02 07:21:00,10.0.0.17,45.33.12.8,22,UDP,639601
2025-03-02 14:42:00,10.0.0.18,142.250.74.14,443,TCP,1009512
2025-03-01 17:38:00,10.0.0.16,185.222.100.8,53,TCP,461951
2025-03-02 11:51:00,10.0.1.20,10.0.1.10,80,UDP,1452202
2025-03-03 01:49:00,10.0.0.19,185.222.100.8,80,TCP,1056444
2025-03-03 01:37:00,10.0.0.12,91.203.5.21,445,TCP,206948
2025-03-01 08:55:00,10.0.0.22,10.0.1.40,443,TCP,246869
2025-03-02 10:16:00,10.0.0.18,10.0.1.50,445,UDP,384274
2025-03-02 10:39:00,10.0.1.10,185.222.100.8,445,TCP,956818
2025-03-02 17:31:00,10.0.0.19,10.0.1.50,3389,TCP,1149334
2025-03-02 23:35:00,10.0.1.10,10.0.1.10,445,UDP,44679
2025-03-02 09:52:00,10.0.0.19,103.25.56.10,445,TCP,786358
2025-03-03 06:21:00,10.0.0.16,10.0.1.40,445,UDP,1387996
2025-03-03 06:59:00,10.0.0.15,10.0.1.40,443,TCP,454736
2025-03-02 04:42:00,10.0.1.10,91.203.5.21,445,TCP,901796
2025-03-03 08:07:00,10.0.1.30,185.222.100.8,3389,UDP,1192240
2025-03-02 15:16:00,10.0.0.13,142.250.74.14,53,TCP,1484352
2025-03-02 22:59:00,10.0.0.11,10.0.1.50,80,TCP,925134
2025-03-01 11:52:00,10.0.0.17,10.0.1.10,443,UDP,769861
2025-03-03 05:11:00,10.0.0.22,185.222.100.8,445,UDP,928770
2025-03-01 22:54:00,10.0.1.20,45.33.12.8,53,UDP,869294
2025-03-01 14:06:00,10.0.0.19,10.0.1.30,443,UDP,1359847
2025-03-02 07:19:00,10.0.0.12,188.166.10.4,3389,UDP,136434
2025-03-02 11:25:00,10.0.0.12,10.0.1.30,22,TCP,481080
2025-03-01 09:06:00,10.0.1.50,103.25.56.10,445,TCP,483440
2025-03-02 21:24:00,10.0.0.13,10.0.1.50,22,UDP,108249
2025-03-02 02:06:00,10.0.0.19,10.0.1.20,3389,UDP,1220658
2025-03-03 00:41:00,10.0.0.20,142.250.74.14,53,UDP,900839
2025-03-02 23:47:00,10.0.0.17,103.25.56.10,445,UDP,241106
2025-03-01 14:10:00,10.0.0.11,10.0.1.40,22,UDP,25356
2025-03-02 03:43:00,10.0.1.50,188.166.10.4,80,UDP,290944
2025-03-02 02:53:00,10.0.0.13,10.0.1.20,53,UDP,3554
2025-03-02 06:15:00,10.0.0.13,103.25.56.10,80,UDP,1112471
2025-03-02 05:19:00,10.0.1.10,91.203.5.21,53,TCP,1082019
2025-03-02 19:36:00,10.0.1.40,10.0.1.20,22,TCP,862089
2025-03-02 16:05:00,10.0.0.20,91.203.5.21,80,UDP,869866
2025-03-01 16:55:00,10.0.0.22,10.0.1.10,445,UDP,1003737
2025-03-02 10:37:00,10.0.0.20,10.0.1.20,3389,UDP,204645
2025-03-02 00:48:00,10.0.1.10,10.0.1.10,80,UDP,104784
2025-03-02 03:44:00,10.0.0.23,188.166.10.4,3389,UDP,6161
2025-03-01 22:15:00,10.0.0.13,91.203.5.21,443,UDP,616987
2025-03-01 22:01:00,10.0.0.23,188.166.10.4,443,UDP,52921
2025-03-02 02:37:00,10.0.0.18,185.222.100.8,3389,UDP,1230247
2025-03-03 02:20:00,10.0.1.40,10.0.1.40,80,TCP,161967
2025-03-03 04:49:00,10.0.0.21,103.25.56.10,445,UDP,859306
2025-03-03 06:24:00,10.0.0.15,91.203.5.21,445,TCP,1275441
2025-03-02 08:16:00,10.0.0.10,91.203.5.21,443,TCP,636066
2025-03-02 17:28:00,10.0.0.17,45.33.12.8,445,TCP,22887
2025-03-01 23:40:00,10.0.1.40,185.222.100.8,445,TCP,283405
2025-03-03 00:03:00,10.0.0.17,10.0.1.10,53,TCP,792678
2025-03-02 20:36:00,10.0.0.15,10.0.1.20,80,TCP,957265
2025-03-03 03:42:00,10.0.0.10,185.222.100.8,53,TCP,287258
2025-03-02 03:39:00,10.0.0.21,10.0.1.50,445,TCP,474743
2025-03-01 21:18:00,10.0.0.14,185.222.100.8,80,TCP,668342
2025-03-01 19:21:00,10.0.0.21,10.0.1.10,53,TCP,483381
2025-03-02 15:07:00,10.0.0.16,10.0.1.40,443,UDP,607670
2025-03-02 22:51:00,10.0.1.30,142.250.74.14,443,UDP,1031982
2025-03-02 13:23:00,10.0.0.19,10.0.1.20,80,TCP,261694
2025-03-01 10:13:00,10.0.1.40,188.166.10.4,22,TCP,115689
2025-03-02 18:05:00,10.0.0.14,10.0.1.40,80,TCP,1220197
2025-03-02 02:02:00,10.0.1.40,185.222.100.8,80,TCP,882415
2025-03-02 12:27:00,10.0.0.11,45.33.12.8,3389,UDP,5956
2025-03-01 14:58:00,10.0.0.20,10.0.1.10,80,TCP,1193014
2025-03-02 22:25:00,10.0.0.10,10.0.1.10,3389,UDP,881852
2025-03-03 08:52:00,10.0.0.11,103.25.56.10,3389,UDP,567616
2025-03-03 01:24:00,10.0.0.19,10.0.1.30,443,UDP,234546
2025-03-03 05:35:00,10.0.1.30,10.0.1.10,445,TCP,804547
2025-03-02 06:37:00,10.0.0.20,103.25.56.10,22,TCP,59257
2025-03-03 06:18:00,10.0.0.18,10.0.1.30,443,UDP,660288
2025-03-02 01:06:00,10.0.1.10,10.0.1.30,80,TCP,393273
2025-03-02 10:36:00,10.0.0.19,185.222.100.8,80,TCP,956692
2025-03-02 07:39:00,10.0.1.10,185.222.100.8,22,UDP,1381200
2025-03-02 15:48:00,10.0.0.12,10.0.1.50,445,UDP,647883
2025-03-01 12:28:00,10.0.0.18,45.33.12.8,445,TCP,408622
2025-03-03 03:02:00,10.0.0.19,10.0.1.50,443,UDP,1032604
2025-03-01 17:00:00,10.0.1.40,188.166.10.4,80,UDP,1381333
2025-03-01 19:55:00,10.0.0.15,10.0.1.40,443,TCP,1194497
2025-03-02 19:20:00,10.0.1.40,10.0.1.30,443,UDP,916694
2025-03-03 00:47:00,10.0.0.10,103.25.56.10,80,UDP,857152
2025-03-02 09:01:00,10.0.0.22,10.0.1.30,22,UDP,1478972
2025-03-02 20:09:00,10.0.1.50,188.166.10.4,22,UDP,938762
2025-03-02 21:22:00,10.0.1.40,10.0.1.10,443,TCP,1399745
2025-03-02 02:44:00,10.0.0.22,10.0.1.30,443,UDP,1064680
2025-03-03 09:10:00,10.0.0.17,45.33.12.8,22,UDP,1334643
2025-03-02 06:34:00,10.0.0.10,10.0.1.10,3389,TCP,1049227
2025-03-02 18:00:00,10.0.0.17,185.222.100.8,53,UDP,345519
2025-03-02 00:52:00,10.0.1.30,188.166.10.4,3389,TCP,449224
2025-03-02 21:32:00,10.0.0.16,10.0.1.30,22,TCP,486933
2025-03-03 05:33:00,10.0.0.13,188.166.10.4,3389,UDP,1482936
2025-03-02 01:59:00,10.0.0.10,142.250.74.14,53,TCP,428884
2025-03-03 00:53:00,10.0.1.10,188.166.10.4,3389,UDP,1088491
2025-03-02 13:41:00,10.0.1.40,142.250.74.14,22,TCP,230383
2025-03-01 21:33:00,10.0.0.15,142.250.74.14,22,UDP,1082829
2025-03-02 05:24:00,10.0.0.21,91.203.5.21,443,UDP,1013609
2025-03-02 01:44:00,10.0.1.20,185.222.100.8,22,UDP,88066
2025-03-03 06:26:00,10.0.0.17,91.203.5.21,53,TCP,150587
2025-03-03 03:06:00,10.0.0.22,10.0.1.10,22,TCP,85873
2025-03-02 06:44:00,10.0.0.13,10.0.1.20,80,TCP,183587
2025-03-01 18:20:00,10.0.0.10,10.0.1.30,3389,TCP,356705
2025-03-01 09:27:00,10.0.1.50,10.0.1.30,445,UDP,467889
2025-03-02 23:11:00,10.0.0.13,185.222.100.8,80,TCP,950993
2025-03-03 07:55:00,10.0.0.17,142.250.74.14,22,UDP,413518
2025-03-03 02:20:00,10.0.1.20,91.203.5.21,53,TCP,1063914
2025-03-02 09:35:00,10.0.0.23,10.0.1.50,53,TCP,33236
2025-03-01 22:55:00,10.0.0.22,10.0.1.20,22,UDP,843167
2025-03-02 02:34:00,10.0.0.11,10.0.1.30,80,UDP,546732
2025-03-01 21:18:00,10.0.0.12,10.0.1.10,53,TCP,914040
2025-03-02 17:54:00,10.0.1.10,45.33.12.8,443,UDP,615582
2025-03-01 16:15:00,10.0.0.13,10.0.1.20,22,UDP,353231
2025-03-03 00:28:00,10.0.1.40,188.166.10.4,3389,TCP,354069
2025-03-02 14:51:00,10.0.0.23,91.203.5.21,22,TCP,844569
2025-03-02 07:33:00,10.0.0.18,91.203.5.21,445,TCP,1474398
2025-03-02 17:53:00,10.0.0.23,10.0.1.20,80,TCP,357885
2025-03-02 17:47:00,10.0.0.22,10.0.1.30,3389,TCP,326890
2025-03-01 08:26:00,10.0.0.21,10.0.1.10,22,UDP,98316
2025-03-01 22:22:00,10.0.0.13,10.0.1.20,445,TCP,93237
2025-03-01 13:41:00,10.0.0.20,10.0.1.10,53,UDP,529173
2025-03-01 23:00:00,10.0.0.11,10.0.1.30,22,UDP,1454513
2025-03-01 16:25:00,10.0.0.13,45.33.12.8,22,UDP,311736
2025-03-02 13:55:00,10.0.0.18,10.0.1.40,53,TCP,1227299
2025-03-03 02:07:00,10.0.0.12,10.0.1.40,445,UDP,1496381
2025-03-02 17:21:00,10.0.0.12,142.250.74.14,3389,TCP,470269
2025-03-02 11:08:00,10.0.1.10,103.25.56.10,445,UDP,500539
2025-03-01 18:09:00,10.0.0.18,10.0.1.10,80,TCP,722770
2025-03-03 04:48:00,10.0.1.40,10.0.1.40,53,UDP,173699
2025-03-03 03:24:00,10.0.0.12,45.33.12.8,80,TCP,566447
2025-03-03 04:20:00,10.0.1.30,188.166.10.4,53,TCP,1323191
2025-03-02 21:43:00,10.0.1.30,91.203.5.21,445,TCP,358915
2025-03-01 21:17:00,10.0.0.11,188.166.10.4,443,UDP,385565
2025-03-02 07:30:00,10.0.0.23,10.0.1.40,3389,UDP,133730
2025-03-02 17:33:00,10.0.1.40,103.25.56.10,53,UDP,53638
2025-03-02 10:23:00,10.0.0.23,10.0.1.30,80,TCP,597651
2025-03-02 00:08:00,10.0.0.23,91.203.5.21,445,TCP,961106
2025-03-01 15:20:00,10.0.0.19,10.0.1.50,443,TCP,494593
2025-03-01 16:55:00,10.0.0.13,103.25.56.10,445,UDP,1321458
2025-03-01 12:00:00,10.0.0.14,10.0.1.20,22,UDP,265915
2025-03-02 22:40:00,10.0.0.13,185.222.100.8,22,UDP,770841
2025-03-02 09:49:00,10.0.0.14,10.0.1.10,445,TCP,354776
2025-03-02 14:43:00,10.0.1.10,10.0.1.30,53,TCP,412708
2025-03-02 03:25:00,10.0.1.40,142.250.74.14,3389,TCP,461153
